miRNA_ID	Target_ID	Score	Total_Mispair	Seed_Mispair	Pred_Cleav
ath-miR169b-5p	AT3G20910.1	4	4	0	No
ath-miR169a-5p	AT3G20910.1	4	4	0	No
ath-miR169c	AT3G20910.1	4	4	0	No
ath-miR169e	AT3G20910.1	4	4	1	No
ath-miR400	AT1G63400.1	4	3	1	Yes
ath-miR396b-5p	AT5G53220.1	4.5	5	0	No
ath-miR396b-5p	AT5G53220.2	4.5	5	0	No
ath-miR859	AT4G17200.1	3.5	4	0	No
ath-miR859	AT3G16740.1	4	4	1	Yes
ath-miR859	AT3G17320.1	4	4	1	Yes
ath-miR157c-3p	AT1G59510.1	4.5	5	0	No
ath-miR396b-5p	AT4G30790.1	4.5	5	0	No
ath-miR859	AT3G13820.1	2	3	0	Yes
ath-miR157b-5p	AT2G17210.1	5	5	0	Yes
ath-miR157a-5p	AT2G17210.1	5	5	0	Yes
ath-miR157c-5p	AT2G17210.1	5	5	0	Yes
ath-miR169g-5p	AT5G42120.1	4.5	5	1	Yes
ath-miR169b-5p	AT5G42120.1	3	4	0	Yes
ath-miR169c	AT5G42120.1	3	4	0	Yes
ath-miR169a-5p	AT5G42120.1	4	5	0	Yes
ath-miR169e	AT5G42120.1	4.5	5	1	Yes
ath-miR169d	AT5G42120.1	4.5	5	1	Yes
ath-miR169f-5p	AT5G42120.1	4.5	5	1	Yes
ath-miR397a	AT3G06470.1	4.5	5	1	Yes
ath-miR859	AT3G49520.1	2.5	2	1	Yes
ath-miR859	AT3G49510.1	3	3	1	Yes
ath-miR396b-5p	AT1G53490.1	5	5	0	No
ath-miR172d-5p	AT3G10030.2	4.5	5	0	Yes
ath-miR172d-5p	AT3G10030.1	4.5	5	0	Yes
ath-miR390b-5p	AT5G62230.2	5	7	0	No
ath-miR390b-5p	AT1G62950.1	5	7	0	No
ath-miR390a-5p	AT5G62230.1	5	7	0	No
ath-miR390a-5p	AT5G62230.2	5	7	0	No
ath-miR390a-5p	AT1G62950.1	5	7	0	No
ath-miR390b-5p	AT5G07180.1	4.5	6	0	No
ath-miR390b-5p	AT5G62230.1	5	7	0	No
ath-miR390a-5p	AT5G07180.1	4.5	6	0	No
ath-miR838	AT5G57790.2	4	3	0	No
ath-miR394b-5p	AT4G16550.1	5	3	1	No
ath-miR394a	AT4G16550.1	5	3	1	No
ath-miR838	AT5G39210.1	4.5	4	1	No
ath-miR825	AT3G10490.1	4	3	0	Yes
ath-miR825	AT3G10490.2	4	3	0	Yes
ath-miR172d-3p	AT5G46560.1	5	5	1	Yes
ath-miR172c	AT5G46560.1	5	5	1	Yes
ath-miR397a	AT4G15570.1	5	4	2	Yes
ath-miR159b-5p	AT4G30690.1	5	5	0	No
ath-miR172a	AT5G60120.2	1	1	1	Yes
ath-miR172a	AT5G60120.1	1	1	1	Yes
ath-miR172b-3p	AT5G60120.2	1	1	1	Yes
ath-miR172d-3p	AT5G60120.1	2	2	1	Yes
ath-miR172e-3p	AT5G60120.1	1.5	2	1	Yes
ath-miR172c	AT5G60120.1	2	2	1	Yes
ath-miR172e-3p	AT5G60120.2	1.5	2	1	Yes
ath-miR172d-3p	AT5G60120.2	2	2	1	Yes
ath-miR172c	AT5G60120.2	2	2	1	Yes
ath-miR172b-3p	AT5G60120.1	1	1	1	Yes
ath-miR159b-5p	AT2G44160.1	4.5	5	0	Yes
ath-miR838	AT2G04840.1	4	3	1	No
ath-miR319a	AT2G31070.1	3.5	5	0	Yes
ath-miR159c	AT2G31070.1	5	6	2	Yes
ath-miR319c	AT2G31070.1	2.5	4	0	Yes
ath-miR319b	AT2G31070.1	3.5	5	0	Yes
ath-miR408-3p	AT3G02200.1	4.5	4	2	Yes
ath-miR408-3p	AT3G02200.2	4.5	4	2	Yes
ath-miR390b-5p	AT5G03640.1	4.5	4	0	No
ath-miR390a-5p	AT5G03640.1	4.5	4	0	No
ath-miR852	AT5G62670.1	3	3	0	Yes
ath-miR838	AT5G18620.2	4	4	0	No
ath-miR838	AT5G18620.1	4	4	0	No
ath-miR838	AT3G06400.2	4	4	0	Yes
ath-miR400	AT2G26690.1	5	5	0	Yes
ath-miR396b-5p	AT3G61570.1	4.5	4	1	Yes
ath-miR168b-5p	AT3G20420.1	4.5	4	0	Yes
ath-miR168a-5p	AT3G20420.1	4.5	4	0	Yes
ath-miR846-3p	AT1G28100.5	5	4	0	Yes
ath-miR846-3p	AT1G28100.2	5	4	0	Yes
ath-miR846-3p	AT1G28100.3	5	4	0	Yes
ath-miR846-3p	AT1G28100.4	5	4	0	Yes
ath-miR846-3p	AT1G28100.1	5	4	0	Yes
ath-miR159b-5p	AT5G60310.1	3.5	4	0	Yes
ath-miR2112-5p	AT5G21105.1	5	4	0	Yes
ath-miR170-3p	AT5G59490.1	5	4	0	No
ath-miR168b-3p	AT4G19050.1	5	4	0	No
ath-miR396a-5p	AT3G08570.1	5	5	0	No
ath-miR167b	AT5G19950.1	4	3	0	Yes
ath-miR167a-5p	AT5G19950.1	4	3	0	Yes
ath-miR167d	AT5G19950.2	5	4	0	Yes
ath-miR167c-5p	AT5G19950.3	5	4	0	No
ath-miR167c-5p	AT5G19950.2	5	4	0	No
ath-miR167a-5p	AT5G19950.2	4	3	0	Yes
ath-miR167b	AT5G19950.2	4	3	0	Yes
ath-miR167c-5p	AT5G19950.1	5	4	0	No
ath-miR167d	AT5G19950.3	5	4	0	Yes
ath-miR167a-5p	AT5G19950.3	4	3	0	Yes
ath-miR167b	AT5G19950.3	4	3	0	Yes
ath-miR167d	AT5G19950.1	5	4	0	Yes
ath-miR838	AT5G60840.1	4.5	5	1	Yes
ath-miR838	AT2G45720.1	3	4	0	Yes
ath-miR838	AT2G45720.2	3	4	0	Yes
ath-miR172e-5p	AT5G40250.1	5	6	0	Yes
ath-miR172b-5p	AT5G40250.1	5	6	0	Yes
ath-miR400	AT1G79540.1	5	4	0	No
ath-miR157b-3p	AT2G13290.1	5	4	1	No
ath-miR157a-3p	AT2G13290.1	5	4	1	No
ath-miR157a-3p	AT2G13290.2	5	4	1	No
ath-miR157b-3p	AT2G13290.2	5	4	1	No
ath-miR156h	AT3G03970.2	4.5	4	1	Yes
ath-miR156h	AT3G03970.1	4.5	4	1	Yes
ath-miR156h	AT3G03970.3	4.5	4	1	Yes
ath-miR835-5p	AT3G60860.1	3	4	0	Yes
ath-miR397a	AT1G19500.1	4	5	0	Yes
ath-miR397b	AT1G19500.1	3	4	0	Yes
ath-miR838	AT1G14686.1	5	4	1	No
ath-miR781b	AT3G03650.1	5	6	1	Yes
ath-miR781a	AT3G03650.1	5	6	1	Yes
ath-miR396a-5p	AT3G53160.1	5	5	1	Yes
ath-miR396b-5p	AT3G53160.1	3.5	3	1	Yes
ath-miR398b-5p	AT2G04070.1	5	4	2	Yes
ath-miR398c-5p	AT2G04070.1	5	4	2	Yes
ath-miR161.2	AT5G52950.1	4.5	4	0	Yes
ath-miR396b-5p	AT2G40760.1	4.5	5	0	No
ath-miR390b-5p	AT5G62230.1	4.5	4	0	No
ath-miR390b-5p	AT2G26330.1	5	5	0	No
ath-miR390a-5p	AT2G26330.1	5	5	0	No
ath-miR390a-5p	AT5G62230.2	4.5	4	0	No
ath-miR390b-5p	AT5G62230.2	4.5	4	0	No
ath-miR390a-5p	AT5G62230.1	4.5	4	0	No
ath-miR859	AT3G22421.1	5	4	1	Yes
ath-miR390a-5p	AT2G15880.1	4	5	0	Yes
ath-miR390b-5p	AT2G15880.1	4	5	0	Yes
ath-miR390a-5p	AT4G33970.1	4	5	0	Yes
ath-miR390b-5p	AT4G33970.1	4	5	0	Yes
ath-miR156g	AT5G63730.1	5	4	1	No
ath-miR169e	AT1G72830.1	5	4	1	Yes
ath-miR169e	AT1G17590.4	5	4	1	Yes
ath-miR169g-5p	AT1G17590.2	5	4	1	Yes
ath-miR169a-5p	AT1G17590.3	3	3	0	Yes
ath-miR169b-5p	AT1G17590.2	3	3	0	Yes
ath-miR169a-5p	AT1G17590.2	3	3	0	Yes
ath-miR169d	AT1G17590.2	5	4	1	Yes
ath-miR169c	AT1G17590.2	3	3	0	Yes
ath-miR169c	AT1G72830.2	4	4	0	Yes
ath-miR169e	AT1G72830.3	5	4	1	Yes
ath-miR169b-5p	AT1G72830.3	4	4	0	Yes
ath-miR169g-5p	AT1G17590.3	5	4	1	Yes
ath-miR169g-5p	AT1G17590.1	5	4	1	Yes
ath-miR169b-5p	AT1G72830.2	4	4	0	Yes
ath-miR169b-5p	AT1G17590.4	3	3	0	Yes
ath-miR169c	AT1G72830.1	4	4	0	Yes
ath-miR169g-5p	AT1G17590.4	5	4	1	Yes
ath-miR169f-5p	AT1G17590.4	5	4	1	Yes
ath-miR169a-5p	AT1G72830.3	4	4	0	Yes
ath-miR169e	AT1G17590.1	5	4	1	Yes
ath-miR169f-5p	AT1G17590.1	5	4	1	Yes
ath-miR169b-5p	AT1G17590.1	3	3	0	Yes
ath-miR169c	AT1G17590.4	3	3	0	Yes
ath-miR169d	AT1G17590.1	5	4	1	Yes
ath-miR169a-5p	AT1G72830.1	4	4	0	Yes
ath-miR169g-5p	AT1G72830.1	5	4	1	Yes
ath-miR169d	AT1G72830.2	5	4	1	Yes
ath-miR169b-5p	AT1G17590.3	3	3	0	Yes
ath-miR169c	AT1G17590.3	3	3	0	Yes
ath-miR169a-5p	AT1G72830.2	4	4	0	Yes
ath-miR169e	AT1G17590.3	5	4	1	Yes
ath-miR169c	AT1G72830.3	4	4	0	Yes
ath-miR169f-5p	AT1G17590.3	5	4	1	Yes
ath-miR169c	AT1G17590.1	3	3	0	Yes
ath-miR169e	AT1G72830.2	5	4	1	Yes
ath-miR169f-5p	AT1G17590.2	5	4	1	Yes
ath-miR169a-5p	AT1G17590.4	3	3	0	Yes
ath-miR169e	AT1G17590.2	5	4	1	Yes
ath-miR169f-5p	AT1G72830.1	5	4	1	Yes
ath-miR169d	AT1G17590.4	5	4	1	Yes
ath-miR169d	AT1G72830.1	5	4	1	Yes
ath-miR169g-5p	AT1G72830.2	5	4	1	Yes
ath-miR169d	AT1G17590.3	5	4	1	Yes
ath-miR169f-5p	AT1G72830.3	5	4	1	Yes
ath-miR169d	AT1G72830.3	5	4	1	Yes
ath-miR169a-5p	AT1G17590.1	3	3	0	Yes
ath-miR169g-5p	AT1G72830.3	5	4	1	Yes
ath-miR169b-5p	AT1G72830.1	4	4	0	Yes
ath-miR169f-5p	AT1G72830.2	5	4	1	Yes
ath-miR860	AT2G39960.1	5	6	0	Yes
ath-miR400	AT1G77405.1	3	2	1	No
ath-miR164b-5p	AT3G15170.1	2.5	3	0	Yes
ath-miR164a	AT3G15170.1	2.5	3	0	Yes
ath-miR164c-5p	AT3G15170.1	2.5	3	0	Yes
ath-miR857	AT5G61040.1	4	4	1	Yes
ath-miR156a-3p	AT5G37478.1	5	5	1	Yes
ath-miR171b-5p	AT3G46340.1	5	6	1	No
ath-miR397a	AT5G18420.1	3	4	0	Yes
ath-miR397b	AT5G18420.3	4	5	0	Yes
ath-miR397a	AT5G18420.2	3	4	0	Yes
ath-miR397b	AT5G18420.1	4	5	0	Yes
ath-miR397a	AT5G18420.3	3	4	0	Yes
ath-miR397b	AT5G18420.2	4	5	0	Yes
ath-miR393a-3p	AT1G26850.1	4.5	5	1	Yes
ath-miR393a-3p	AT1G26850.3	4.5	5	1	Yes
ath-miR393a-3p	AT1G26850.2	4.5	5	1	Yes
ath-miR390b-3p	AT3G14120.2	5	5	1	Yes
ath-miR390b-3p	AT3G14120.1	5	5	1	Yes
ath-miR390b-3p	AT3G14120.3	5	5	1	Yes
ath-miR396a-5p	AT3G19040.1	4	4	0	No
ath-miR396b-5p	AT3G19040.1	5	5	0	No
ath-miR319c	AT3G06450.1	4.5	4	0	No
ath-miR319c	AT3G06450.2	4.5	4	0	No
ath-miR858a	AT5G42880.1	4.5	5	1	No
ath-miR396a-5p	AT1G62740.1	5	5	1	Yes
ath-miR834	AT5G20170.1	4	6	0	Yes
ath-miR168a-5p	AT1G31770.1	5	6	0	Yes
ath-miR168b-5p	AT1G31770.1	5	6	0	Yes
ath-miR400	AT1G64580.1	3	2	0	No
ath-miR156i	AT3G15040.1	3	2	0	No
ath-miR171c-3p	AT3G60630.1	3	3	0	No
ath-miR171b-3p	AT4G00150.1	3	3	0	No
ath-miR171b-3p	AT3G60630.1	3	3	0	No
ath-miR171c-3p	AT4G00150.1	3	3	0	No
ath-miR172e-5p	AT3G06490.1	4	4	0	Yes
ath-miR172b-5p	AT3G06490.1	4	4	0	Yes
ath-miR156i	AT5G41300.1	5	4	1	Yes
ath-miR160a-5p	AT1G77850.1	0.5	1	0	Yes
ath-miR160b	AT1G77850.1	0.5	1	0	Yes
ath-miR160c-5p	AT1G77850.1	0.5	1	0	Yes
ath-miR390a-5p	AT3G43740.1	4	4	0	No
ath-miR390b-5p	AT3G43740.2	4	4	0	No
ath-miR390a-5p	AT3G43740.2	4	4	0	No
ath-miR390b-5p	AT3G43740.1	4	4	0	No
ath-miR852	AT1G36160.1	4.5	6	0	No
ath-miR852	AT1G36160.2	4.5	6	0	No
ath-miR400	AT3G22470.1	2	2	0	No
ath-miR400	AT1G63080.1	5	3	2	Yes
ath-miR396b-5p	AT1G60140.1	3.5	4	0	Yes
ath-miR396a-5p	AT1G60140.1	4	4	0	Yes
ath-miR400	AT1G06580.1	0	0	0	Yes
ath-miR846-3p	AT4G01000.1	5	6	0	Yes
ath-miR393a-3p	AT2G30260.1	5	4	1	Yes
ath-miR393a-3p	AT1G06960.3	5	4	1	Yes
ath-miR393a-3p	AT1G06960.1	5	4	1	Yes
ath-miR393a-3p	AT1G06960.2	5	4	1	Yes
ath-miR396b-5p	AT5G61440.1	5	3	2	Yes
ath-miR172a	AT5G12900.1	3	3	0	Yes
ath-miR172d-5p	AT5G08790.1	5	4	0	No
ath-miR172d-3p	AT5G51590.1	4	5	0	Yes
ath-miR172c	AT5G51590.1	4	5	0	Yes
ath-miR171c-3p	AT5G08300.1	5	6	0	No
ath-miR171b-3p	AT5G23250.1	3.5	4	0	Yes
ath-miR171b-3p	AT5G08300.1	5	6	0	No
ath-miR171c-3p	AT5G23250.1	3.5	4	0	Yes
ath-miR397b	AT5G58870.1	5	5	2	Yes
ath-miR395a	AT3G09220.1	4.5	3	2	Yes
ath-miR391-5p	AT1G10700.1	4	3	1	Yes
ath-miR838	AT4G37090.2	5	5	1	Yes
ath-miR838	AT4G37090.1	5	5	1	Yes
ath-miR168a-3p	AT5G17780.2	4	3	1	Yes
ath-miR168a-3p	AT5G17780.1	4	3	1	Yes
ath-miR398a-3p	AT3G23280.1	5	5	0	No
ath-miR398a-3p	AT3G23280.2	5	5	0	No
ath-miR172e-5p	AT4G24620.2	5	4	0	No
ath-miR172e-5p	AT4G24620.1	5	4	0	No
ath-miR172b-5p	AT4G24620.1	5	4	0	No
ath-miR172b-5p	AT4G24620.2	5	4	0	No
ath-miR847	AT1G53720.1	5	7	0	No
ath-miR391-3p	AT3G21480.1	5	6	1	Yes
ath-miR393a-3p	AT3G22790.1	5	5	0	Yes
ath-miR161.2	AT2G38250.1	4	4	0	Yes
ath-miR472-3p	AT3G62470.1	5	5	0	Yes
ath-miR167b	AT3G27700.2	5	5	0	Yes
ath-miR167b	AT3G27700.1	5	5	0	Yes
ath-miR167a-5p	AT3G27700.1	5	5	0	Yes
ath-miR167a-5p	AT3G27700.2	5	5	0	Yes
ath-miR161.2	AT4G22330.1	5	5	1	Yes
ath-miR393a-3p	AT1G14010.1	5	6	1	Yes
ath-miR319c	AT4G27710.1	5	5	1	Yes
ath-miR828	AT3G60980.1	3	4	0	Yes
ath-miR167a-3p	AT5G02940.1	5	6	1	No
ath-miR164a	AT1G78240.2	5	4	1	Yes
ath-miR164b-5p	AT1G78240.1	5	4	1	Yes
ath-miR164b-5p	AT1G78240.2	5	4	1	Yes
ath-miR164a	AT1G78240.1	5	4	1	Yes
ath-miR169h	AT1G54160.1	3	3	0	Yes
ath-miR169l	AT1G54160.1	3	3	0	Yes
ath-miR169j	AT1G54160.1	3	3	0	Yes
ath-miR169k	AT1G54160.1	3	3	0	Yes
ath-miR169m	AT1G54160.1	3	3	0	Yes
ath-miR169i	AT1G54160.1	3	3	0	Yes
ath-miR169n	AT1G54160.1	3	3	0	Yes
ath-miR857	AT5G33340.1	4.5	5	0	No
ath-miR164b-3p	AT2G37380.1	5	4	2	Yes
ath-miR169f-3p	AT5G51220.1	5	6	0	Yes
ath-miR835-5p	AT3G58200.1	5	6	0	No
ath-miR393a-3p	AT4G18070.1	5	5	1	Yes
ath-miR393a-3p	AT4G18070.4	5	5	1	Yes
ath-miR393a-3p	AT4G18070.3	5	5	1	Yes
ath-miR393a-3p	AT4G18070.2	5	5	1	Yes
ath-miR157c-3p	AT1G10150.1	3.5	4	0	No
ath-miR5658	AT5G49550.1	4.5	4	0	No
ath-miR845a	AT3G17090.2	5	5	1	No
ath-miR172d-5p	AT4G13940.1	4.5	5	0	No
ath-miR172d-5p	AT4G13940.3	4.5	5	0	No
ath-miR172d-5p	AT3G23810.1	3.5	4	0	No
ath-miR172d-5p	AT4G13940.2	4.5	5	0	No
ath-miR172b-3p	AT5G46160.2	5	4	0	No
ath-miR172a	AT5G46160.2	5	4	0	No
ath-miR172a	AT5G46160.1	5	4	0	No
ath-miR172b-3p	AT5G46160.1	5	4	0	No
ath-miR472-3p	AT1G61300.1	4.5	3	0	No
ath-miR165a-5p	AT1G66150.1	4	6	0	No
ath-miR172a	AT3G14770.1	3	5	0	Yes
ath-miR172e-3p	AT3G14770.1	3.5	6	0	Yes
ath-miR172d-3p	AT3G14770.1	4	6	0	Yes
ath-miR172b-3p	AT3G14770.1	3	5	0	Yes
ath-miR172c	AT3G14770.1	4	6	0	Yes
ath-miR3440b-3p	AT1G60460.1	4.5	6	0	Yes
ath-miR3440b-3p	AT1G60460.2	4.5	6	0	Yes
ath-miR3440b-3p	AT1G60460.3	4.5	6	0	Yes
ath-miR829-5p	AT4G20140.1	3	4	0	Yes
ath-miR156c-5p	AT2G31960.2	5	5	1	No
ath-miR156d-5p	AT2G31960.1	5	5	1	No
ath-miR156e	AT2G31960.2	5	5	1	No
ath-miR156b-5p	AT2G31960.1	5	5	1	No
ath-miR156b-5p	AT2G31960.2	5	5	1	No
ath-miR156a-5p	AT2G31960.1	5	5	1	No
ath-miR156c-5p	AT2G31960.1	5	5	1	No
ath-miR156e	AT2G31960.1	5	5	1	No
ath-miR156a-5p	AT2G31960.2	5	5	1	No
ath-miR156f-5p	AT2G31960.2	5	5	1	No
ath-miR156f-5p	AT2G31960.1	5	5	1	No
ath-miR156d-5p	AT2G31960.2	5	5	1	No
ath-miR319c	AT1G67080.1	5	4	0	No
ath-miR858b	AT3G59470.2	5	4	0	Yes
ath-miR858a	AT3G59470.2	4	3	0	No
ath-miR858b	AT3G59470.1	5	4	0	Yes
ath-miR858a	AT3G59470.1	4	3	0	No
ath-miR398a-3p	AT5G37650.1	5	6	1	Yes
ath-miR159b-5p	AT3G19085.1	5	6	0	Yes
ath-miR159b-5p	AT2G26030.1	5	6	0	Yes
ath-miR159b-5p	AT2G26030.2	5	6	0	Yes
ath-miR159b-5p	AT2G26030.3	5	6	0	Yes
ath-miR171a-3p	AT3G60630.1	0	0	0	Yes
ath-miR170-3p	AT3G60630.1	1.5	2	0	Yes
ath-miR156h	AT3G48530.1	5	4	1	Yes
ath-miR169a-5p	AT5G27360.1	5	5	1	Yes
ath-miR169b-5p	AT5G27360.1	5	5	1	Yes
ath-miR169c	AT5G27360.1	5	5	1	Yes
ath-miR172e-3p	AT1G30360.1	5	6	1	Yes
ath-miR396b-5p	AT1G18580.1	5	5	0	No
ath-miR856	AT2G46800.2	2	3	1	Yes
ath-miR856	AT2G46800.1	2	3	1	Yes
ath-miR172b-3p	AT5G39080.1	4.5	5	1	Yes
ath-miR172e-3p	AT5G39080.1	5	6	1	Yes
ath-miR172a	AT5G39080.1	4.5	5	1	Yes
ath-miR396b-5p	AT1G80060.1	3.5	4	0	No
ath-miR396a-5p	AT1G80060.1	4	4	0	No
ath-miR838	AT1G20450.2	5	5	1	No
ath-miR838	AT1G20450.1	5	5	1	No
ath-miR5021	AT3G25500.1	5	4	1	No
ath-miR5021	AT4G14342.1	3	3	1	Yes
ath-miR169a-3p	AT1G68750.1	4.5	6	0	Yes
ath-miR169b-3p	AT1G68750.1	5	6	0	Yes
ath-miR156g	AT1G30020.1	5	4	1	Yes
ath-miR156e	AT1G30020.1	5	4	1	Yes
ath-miR156c-5p	AT1G30020.1	5	4	1	Yes
ath-miR156b-5p	AT1G30020.1	5	4	1	Yes
ath-miR156f-5p	AT1G30020.1	5	4	1	Yes
ath-miR156a-5p	AT1G30020.1	5	4	1	Yes
ath-miR156d-5p	AT1G30020.1	5	4	1	Yes
ath-miR5021	AT5G40070.1	5	4	1	Yes
ath-miR838	AT5G40120.1	5	4	1	No
ath-miR172e-5p	AT3G54080.1	5	4	1	No
ath-miR172b-5p	AT3G54080.1	5	4	1	No
ath-miR319a	AT1G30210.2	4.5	5	0	Yes
ath-miR824-5p	AT4G28000.1	5	4	1	Yes
ath-miR2111b-5p	AT2G03510.1	4	6	0	Yes
ath-miR2111a-5p	AT2G03510.1	4	6	0	Yes
ath-miR400	AT4G26680.1	5	4	0	No
ath-miR400	AT4G26680.2	5	4	0	No
ath-miR159b-5p	AT3G07070.1	4.5	5	0	Yes
ath-miR172e-3p	AT5G52320.1	5	5	1	Yes
ath-miR172d-5p	AT1G11440.1	3	2	0	Yes
ath-miR400	AT1G63070.1	4.5	3	2	Yes
ath-miR163	AT1G66700.1	1	1	0	Yes
ath-miR163	AT1G66700.3	1	1	0	Yes
ath-miR157c-3p	AT2G06990.1	4.5	5	0	Yes
ath-miR169g-5p	AT1G57790.1	4.5	4	0	Yes
ath-miR169d	AT1G57790.1	4.5	4	0	Yes
ath-miR169e	AT1G57790.1	4.5	4	0	Yes
ath-miR169f-5p	AT1G57790.1	4.5	4	0	Yes
ath-miR158a-3p	AT4G38790.1	5	4	0	Yes
ath-miR159a	AT4G26930.1	4.5	4	1	Yes
ath-miR862-5p	AT3G22790.1	5	4	0	No
ath-miR781b	AT3G14270.1	5	6	1	Yes
ath-miR781a	AT3G14270.1	5	6	1	Yes
ath-miR408-3p	AT5G49945.1	5	4	1	Yes
ath-miR400	AT2G06000.2	5	4	1	Yes
ath-miR400	AT2G06000.1	5	4	1	Yes
ath-miR156i	AT3G59990.3	5	6	1	No
ath-miR156i	AT3G59990.1	5	6	1	No
ath-miR156g	AT3G59990.4	5	6	1	No
ath-miR156g	AT3G59990.2	5	6	1	No
ath-miR156i	AT3G59990.4	5	6	1	No
ath-miR156g	AT3G59990.1	5	6	1	No
ath-miR156g	AT3G59990.3	5	6	1	No
ath-miR156i	AT3G59990.2	5	6	1	No
ath-miR169g-5p	AT1G70700.1	2.5	3	0	Yes
ath-miR169g-5p	AT1G70700.2	2.5	3	0	Yes
ath-miR169b-5p	AT1G70700.1	3.5	4	0	Yes
ath-miR169e	AT1G70700.1	2.5	3	0	Yes
ath-miR169a-5p	AT1G70700.1	3	3	0	Yes
ath-miR169b-5p	AT1G48500.1	5	5	0	Yes
ath-miR169b-5p	AT1G70700.2	3.5	4	0	Yes
ath-miR169c	AT1G70700.1	3.5	4	0	Yes
ath-miR169d	AT1G70700.1	2.5	3	0	Yes
ath-miR169d	AT1G70700.2	2.5	3	0	Yes
ath-miR169a-5p	AT1G70700.2	3	3	0	Yes
ath-miR169f-5p	AT1G70700.2	2.5	3	0	Yes
ath-miR169e	AT1G70700.2	2.5	3	0	Yes
ath-miR169f-5p	AT1G70700.1	2.5	3	0	Yes
ath-miR169c	AT1G70700.2	3.5	4	0	Yes
ath-miR161.2	AT3G47740.1	5	6	0	Yes
ath-miR319c	AT1G04700.1	5	5	1	Yes
ath-miR158a-5p	AT5G16390.1	5	6	0	No
ath-miR158a-5p	AT5G16390.2	5	6	0	No
ath-miR2111b-5p	AT1G25550.1	5	4	0	No
ath-miR2111a-5p	AT1G25550.1	5	4	0	No
ath-miR835-5p	AT3G11980.1	4	4	0	Yes
ath-miR390a-5p	AT1G03475.1	4	4	1	Yes
ath-miR390a-5p	AT4G03205.2	4	4	1	Yes
ath-miR390b-5p	AT1G03475.1	4	4	1	Yes
ath-miR390a-5p	AT4G03205.1	4	4	1	Yes
ath-miR390b-5p	AT4G03205.2	4	4	1	Yes
ath-miR390b-5p	AT4G03205.1	4	4	1	Yes
ath-miR824-5p	AT5G57560.1	5	4	1	Yes
ath-miR163	AT5G38100.1	5	6	0	No
ath-miR163	AT5G38100.2	5	6	0	No
ath-miR157d	AT1G63250.1	5	4	0	Yes
ath-miR172b-3p	AT5G19610.1	5	6	0	Yes
ath-miR172d-3p	AT5G19610.1	4.5	6	0	Yes
ath-miR172a	AT5G19610.1	5	6	0	Yes
ath-miR172c	AT5G19610.1	4.5	6	0	Yes
ath-miR774b-5p	AT5G53180.1	5	4	1	Yes
ath-miR774b-5p	AT5G53180.2	5	4	1	Yes
ath-miR396b-5p	AT5G59900.1	5	6	0	Yes
ath-miR396b-5p	AT5G07870.1	5	5	1	Yes
ath-miR396b-5p	AT5G42830.1	5	5	1	Yes
ath-miR396b-5p	AT5G07850.1	5	5	1	Yes
ath-miR169f-3p	AT1G65440.3	4.5	4	0	No
ath-miR169f-3p	AT1G65440.1	4.5	4	0	No
ath-miR169f-3p	AT1G65440.2	4.5	4	0	No
ath-miR396a-5p	AT2G34530.2	4	3	1	Yes
ath-miR396a-5p	AT2G34530.1	4	3	1	Yes
ath-miR164a	AT2G41990.1	5	4	0	Yes
ath-miR164b-5p	AT2G41990.1	5	4	0	Yes
ath-miR781a	AT5G61070.1	5	6	2	Yes
ath-miR781b	AT5G61060.2	5	6	2	Yes
ath-miR781a	AT5G61060.2	5	6	2	Yes
ath-miR781a	AT5G61060.1	5	6	2	Yes
ath-miR781b	AT5G61070.1	5	6	2	Yes
ath-miR781b	AT5G61060.1	5	6	2	Yes
ath-miR397b	AT5G26240.1	5	6	0	No
ath-miR838	AT3G51230.1	5	4	1	No
ath-miR161.1	AT1G63230.1	5	4	0	No
ath-miR161.1	AT3G16710.1	4.5	4	0	No
ath-miR161.1	AT1G64583.1	2.5	2	0	No
ath-miR161.1	AT5G41170.1	3.5	3	0	No
ath-miR161.1	AT1G06580.1	3.5	3	0	No
ath-miR2112-3p	AT2G37340.3	4.5	4	1	No
ath-miR172e-3p	AT3G54350.3	2.5	4	0	Yes
ath-miR172d-3p	AT3G54350.1	4.5	6	0	Yes
ath-miR172b-3p	AT3G54350.2	3.5	5	0	Yes
ath-miR172c	AT3G54350.3	4.5	6	0	Yes
ath-miR172b-3p	AT3G54350.3	3.5	5	0	Yes
ath-miR172d-3p	AT3G54350.3	4.5	6	0	Yes
ath-miR172b-3p	AT3G54350.1	3.5	5	0	Yes
ath-miR172e-3p	AT3G54350.1	2.5	4	0	Yes
ath-miR172e-3p	AT3G54350.2	2.5	4	0	Yes
ath-miR172d-3p	AT3G54350.2	4.5	6	0	Yes
ath-miR172a	AT3G54350.1	3.5	5	0	Yes
ath-miR172a	AT3G54350.2	3.5	5	0	Yes
ath-miR172c	AT3G54350.2	4.5	6	0	Yes
ath-miR172a	AT3G54350.3	3.5	5	0	Yes
ath-miR172c	AT3G54350.1	4.5	6	0	Yes
ath-miR156a-3p	AT2G01280.1	5	4	1	Yes
ath-miR395c	AT3G09220.1	5	4	2	Yes
ath-miR395f	AT3G09220.1	5	4	2	Yes
ath-miR395b	AT3G09220.1	5	4	2	Yes
ath-miR835-5p	AT3G13060.2	5	5	1	No
ath-miR835-5p	AT3G13060.1	5	5	1	No
ath-miR838	AT5G56460.1	5	5	0	No
